,user,artist,weight
51328,Myrta,Christina Aguilera,753
51329,Myrta,Cyndi Lauper,573
51330,Myrta,Duffy,415
51331,Myrta,Ellie Goulding,2367
51332,Myrta,Enrique Iglesias,628
51333,Myrta,European Consortium Class,1876
51334,Myrta,Frankmusik,429
51335,Myrta,Gabriella Cilmi,520
51336,Myrta,Glee Cast,2317
51337,Myrta,Grup YeniÃ§aÄ,702
51338,Myrta,GyÃ¶rgy Ligeti,934
51339,Myrta,Janet Jackson,571
51340,Myrta,Jordin Sparks,527
51341,Myrta,Katie Melua,739
51342,Myrta,Katy Perry,1077
51343,Myrta,Kelis,372
51344,Myrta,Kylie Minogue,1214
51345,Myrta,Lady Gaga,1285
51346,Myrta,LeAnn Rimes,422
51347,Myrta,Leona Lewis,891
51348,Myrta,Lily Allen,1160
51349,Myrta,Mandy Moore,432
51350,Myrta,Mariah Carey,556
51351,Myrta,Michael Angelo Batio,596
51352,Myrta,Mika,443
51353,Myrta,Natasha Bedingfield,436
51354,Myrta,Neuroticfish,1847
51355,Myrta,Owl City,538
51356,Myrta,P!nk,963
51357,Myrta,Paloma Faith,566
51358,Myrta,Patrizia Laquidara & Hotel Rif,2181
51359,Myrta,Ray LaMontagne,565
51360,Myrta,Ray Price,455
51361,Myrta,Robyn,1009
51362,Myrta,Shakira,521
51363,Myrta,Sophie Ellis-Bextor,545
51364,Myrta,Taio Cruz,497
51365,Myrta,Techno Animal,522
51366,Myrta,The Pussycat Dolls,645
51367,Myrta,The Saturdays,707
51368,Myrta,Tilly and the Wall,2140
51369,Myrta,VV Brown,354
51370,Myrta,When Hundreds Foundations Health Rankings,182
51371,Myrtice,381969 People,1534
51372,Myrtice,Adaptive,791
51373,Myrtice,Alexandre Desplat,43
51374,Myrtice,Audrey Horne,1059
51375,Myrtice,Camper Van Beethoven,216
51376,Myrtice,Chaka Khan,1051
51377,Myrtice,Cheikh Abdulbasset Abdussamad,65
51378,Myrtice,Crematory,135
51379,Myrtice,Dj V.ReetMix - ES 6 / 12. Yolanda Be Cool & DCUP,1465
51380,Myrtice,Emery,1543
51381,Myrtice,Endothelium And To,91
51382,Myrtice,Energy Commercialisation,236
51383,Myrtice,Hagar the Womb,1647
51384,Myrtice,Jonathan Richman and the Modern Lovers,713
51385,Myrtice,Journey,1717
51386,Myrtice,Mandate To Denied,1678
51387,Myrtice,New Boyz,246
51388,Myrtice,PS I Love You,609
51389,Myrtice,Pantera,67
51390,Myrtice,Polara,1064
51391,Myrtice,Quantities Of Major Early,58
51392,Myrtice,Queens of the Stone Age,1670
51393,Myrtice,Rojo,964
51394,Myrtice,Sky Sailing,1625
51395,Myrtice,Steeleye Span,605
51396,Myrtice,Stephen Sondheim,1683
51397,Myrtice,Stigmata,50
51398,Myrtice,Teen Idols,107
51399,Myrtice,The Organ,181
51400,Myrtice,The Pinker Tones,204
51401,Myrtice,Vanich (Military Clan),937
51402,Myrtice,Vitor AraÃºjo,1256
51403,Myrtice,Winters,1721
51404,Myrtice,ravex,950
51405,Myrtice,ÐÐ¾ÑÐ»ÐµÐ´Ð½Ð¸Ðµ Ð¢Ð°Ð½ÐºÐ¸ Ð ÐÐ°ÑÐ¸Ð¶Ðµ,655
51406,Nada,50 Cent,18511
51407,Nada,ABC,30175
51408,Nada,Akon,44032
51409,Nada,Andreea Banica,2654
51410,Nada,Bee Gees,1686
51411,Nada,Bob Sinclar,10297
51412,Nada,Boyz N Da Hood,1967
51413,Nada,Britney Spears,4208
51414,Nada,Busta Rhymes,21057
51415,Nada,DMX,7381
51416,Nada,David Guetta,6942
51417,Nada,Devon Werkheiser,20328
51418,Nada,Dr. Dre,3624
51419,Nada,Eminem,50624
51420,Nada,Enrique Iglesias,2786
51421,Nada,FankaDeli,2698
51422,Nada,Flo Rida,21375
51423,Nada,Guy Mitchell,33735
51424,Nada,GyurcsÃ¡ny Feree Ã©s a Mardel,10121
51425,Nada,Ice Cube,2627
51426,Nada,Islamic Mostly Whose Relationships,39724
51427,Nada,Jadakiss,1760
51428,Nada,Jay Sean,3116
51429,Nada,Justin Timberlake,17278
51430,Nada,Kanye West,24838
51431,Nada,Leona Lewis,3085
51432,Nada,Lil Mama,18289
51433,Nada,Lil' Wayne,42693
51434,Nada,Madonna,12631
51435,Nada,Majka,2723
51436,Nada,Meven,11138
51437,Nada,Mr.Busta,1545
51438,Nada,O.C.,29733
51439,Nada,Pitbull,4860
51440,Nada,Rihanna,25004
51441,Nada,Rytmus,25990
51442,Nada,Scarlett Johansson,1661
51443,Nada,Scooter,4283
51444,Nada,Sean Kingston,2683
51445,Nada,September,2304
51446,Nada,Snoop Dogg,3069
51447,Nada,Social Problems What Drugs The,35413
51448,Nada,T.M.Revolution,12233
51449,Nada,The Frogs,39628
51450,Nada,"Three 6 Mafia feat. Flo Rida, Sean Kingston & TiÃ«sto",2700
51451,Nada,Usher,5310
51452,Nada,Xzibit,1944
51453,Nada,Young Jeezy,5039
51454,Nada,\Eminem f_ Rihanna,1956
51455,Nadeen,A.C. Newman,80
51456,Nadeen,ASP,384
51457,Nadeen,An Horse,384
51458,Nadeen,Brand New,100
51459,Nadeen,Built to Spill,163
51460,Nadeen,Camp Out,234
51461,Nadeen,Company Flow,1019
51462,Nadeen,Dominion Is Formal Relationship Between,905
51463,Nadeen,Dragonette,362
51464,Nadeen,Eisley,174
51465,Nadeen,Elliott Smith,556
51466,Nadeen,Emmy the Great,295
51467,Nadeen,Fences,100
51468,Nadeen,Frightened Rabbit,480
51469,Nadeen,Geosynchronous Orbit Medicine And,538
51470,Nadeen,Glee Cast,1294
51471,Nadeen,Hazel Nuts Chocolate,341
51472,Nadeen,Holly Miranda,96
51473,Nadeen,I Heart Hiroshima,516
51474,Nadeen,Interpol,203
51475,Nadeen,Iron On,252
51476,Nadeen,Jem,797
51477,Nadeen,Jenny and Johnny,377
51478,Nadeen,Ke$ha,400
51479,Nadeen,Kings of Leon,223
51480,Nadeen,La Roux,108
51481,Nadeen,Land of Talk,195
51482,Nadeen,Letters From a Tinman,147
51483,Nadeen,Little Boots,164
51484,Nadeen,Lydia,402
51485,Nadeen,Modest Mouse,376
51486,Nadeen,My Bloody Valentine,122
51487,Nadeen,Of Portuguese,331
51488,Nadeen,Ohbijou,84
51489,Nadeen,Piero PelÃ¹,658
51490,Nadeen,Rilo Kiley,554
51491,Nadeen,Slowdive,156
51492,Nadeen,Tegan and Sara,698
51493,Nadeen,The Detroit Cobras,45
51494,Nadeen,The Jealous Girlfriends,258
51495,Nadeen,The Jesus and Mary Chain,159
51496,Nadeen,The Raveonettes,138
51497,Nadeen,The Sounds,518
51498,Nadeen,These Organisms Principle,140
51499,Nadeen,Tommy Turbo and The Turbervilles,654
51500,Nadeen,Wild Nothing,99
51501,Nadeen,blink-182,113
51502,Nadeen,char2d2,336
51503,Nadia,50 Cent,48
51504,Nadia,A Third Clouds,9306
51505,Nadia,Adam Lambert,43
51506,Nadia,Akon,22
51507,Nadia,Anita Carter,10219
51508,Nadia,Ashlee Simpson,335
51509,Nadia,Avril Lavigne,99
51510,Nadia,B-Real,4747
51511,Nadia,BeyoncÃ©,2579
51512,Nadia,Black Eyed Peas,834
51513,Nadia,Britney Spears,8263
51514,Nadia,Cheryl Cole,52
51515,Nadia,Christina Aguilera,11703
51516,Nadia,Ciara,589
51517,Nadia,DÑÑÐ³Ð°ÑÑ!,3556
51518,Nadia,Execute Validated Water,3890
51519,Nadia,Fergie,109
51520,Nadia,Hilary Duff,19
51521,Nadia,Hurts,29
51522,Nadia,Is 128,4570
51523,Nadia,Jay Sean,54
51524,Nadia,Jennifer Lopez,1099
51525,Nadia,Justin Bieber,281
51526,Nadia,Justin Timberlake,1947
51527,Nadia,Kanye West,438
51528,Nadia,Katy Perry,2005
51529,Nadia,Kelly Clarkson,1435
51530,Nadia,Kelly Rowland,21
51531,Nadia,Kylie Minogue,175
51532,Nadia,Leona Lewis,218
51533,Nadia,Madonna,85
51534,Nadia,Magic Sam,4772
51535,Nadia,Maroon 5,314
51536,Nadia,Michael Jackson,6766
51537,Nadia,Miley Cyrus,475
51538,Nadia,Ne-Yo,1508
51539,Nadia,Nicole Scherzinger,18
51540,Nadia,P!nk,39
51541,Nadia,Rihanna,4753
51542,Nadia,Savage Garden,25
51543,Nadia,T.I.,92
51544,Nadia,Tha Blue Herb,6121
51545,Nadia,The Jackson 5,21
51546,Nadia,The Pussycat Dolls,317
51547,Nadia,The Summer Set,3634
51548,Nadia,Timbaland,43
51549,Nadia,Usher,5774
51550,Nady,3 Doors Down,146
51551,Nady,30 Seconds to Mars,436
51552,Nady,Alexisonfire,102
51553,Nady,All Ages Common Euro,576
51554,Nady,Angelo Elle,676
51555,Nady,Arch Enemy,282
51556,Nady,Artista desconhecido,129
51557,Nady,Biagio Antonacci,229
51558,Nady,CPM 22,142
51559,Nady,Cansei de Ser Sexy,87
51560,Nady,Capital Inicial,171
51561,Nady,Cazuza,150
51562,Nady,Deplasticoverde,597
51563,Nady,Dirty Beaches,563
51564,Nady,Fall Out Boy,247
51565,Nady,Finch,207
51566,Nady,Flema,555
51567,Nady,Good Charlotte,110
51568,Nady,Hoobastank,203
51569,Nady,Incubus,109
51570,Nady,James Taylor,117
51571,Nady,Kings of Leon,81
51572,Nady,LegiÃ£o Urbana,232
51573,Nady,Linkin Park,70
51574,Nady,Los Hermanos,109
51575,Nady,Lostprophets,93
51576,Nady,NX Zero,94
51577,Nady,Oasis,259
51578,Nady,Of Attunement Physiological Phenomenon,535
51579,Nady,Placebo,910
51580,Nady,Radiohead,141
51581,Nady,Red Hot Chili Peppers,145
51582,Nady,Simple Plan,127
51583,Nady,Sum 41,174
51584,Nady,The All-American Rejects,245
51585,Nady,The Beatles,178
51586,Nady,The Kooks,88
51587,Nady,The O.C. Mix 6: Covering Our Tracks,65
51588,Nady,The Strokes,150
51589,Nady,The Used,493
51590,Nady,Vanilla Sky,105
51591,Nady,Weezer,225
51592,Nady,Yellowcard,849
51593,Nady,Ä°clal AydÄ±n,190
51594,Nan,A,14
51595,Nan,Albert Collins,10
51596,Nan,American Founders Coast Range To,9
51597,Nan,B.B. King,7
51598,Nan,B.B. King & Eric Clapton,5
51599,Nan,Billie Holiday,4
51600,Nan,Bonnie Raitt,8
51601,Nan,Bryan Lee,4
51602,Nan,Charlie Musselwhite,5
51603,Nan,Corey Stevens,4
51604,Nan,Dennis Wilson,4
51605,Nan,Dr. John,3
51606,Nan,Eric Clapton,13
51607,Nan,Etta James,4
51608,Nan,Goldmund,12
51609,Nan,Howlin' Wolf,5
51610,Nan,Ivy Queen,5
51611,Nan,James Cotton,3
51612,Nan,Jeff Beck,9
51613,Nan,Jimmy Rogers,5
51614,Nan,John Lee Hooker,8
51615,Nan,Johnny Cash,5
51616,Nan,Jonny Lang,5
51617,Nan,KISS,5
51618,Nan,Led Zeppelin,7
51619,Nan,Little Walter,5
51620,Nan,Muddy Waters,10
51621,Nan,R.L. Burnside,4
51622,Nan,Ray Charles,4
51623,Nan,Rediscover,2
51624,Nan,Respectable In,3
51625,Nan,Robert Cray,6
51626,Nan,Roy Buchanan,4
51627,Nan,Status Quo,4
51628,Nan,Stevie Ray Vaughan and Double Trouble,7
51629,Nan,Taj Mahal,4
51630,Nan,The Allman Brothers Band,9
51631,Nan,The Blues Brothers,4
51632,Nan,The Doors,3
51633,Nan,The Yardbirds,6
51634,Nan,Van Morrison,3
51635,Nan,ZZ Top,10
51636,Nananne,Adele,1393
51637,Nananne,Alanis Morissette,584
51638,Nananne,Alicia Keys,379
51639,Nananne,Allison Iraheta,820
51640,Nananne,Avril Lavigne,668
51641,Nananne,Brandon Flowers,611
51642,Nananne,Brooke White,406
51643,Nananne,Christina Aguilera,1048
51644,Nananne,Darin,336
51645,Nananne,Duffy,416
51646,Nananne,Ellie Goulding,1643
51647,Nananne,Florence + the Machine,626
51648,Nananne,James Morrison,426
51649,Nananne,Jesse McCartney,568
51650,Nananne,Jim Sturgess,1905
51651,Nananne,Kate Nash,657
51652,Nananne,Katharine McPhee,422
51653,Nananne,Katy Perry,1659
51654,Nananne,Ke$ha,412
51655,Nananne,Kris Allen,2168
51656,Nananne,Lady Gaga,899
51657,Nananne,Lee Ryan,971
51658,Nananne,Mariah Carey,765
51659,Nananne,McFly,284
51660,Nananne,Michael BublÃ©,361
51661,Nananne,Natasha Bedingfield,611
51662,Nananne,OneRepublic,615
51663,Nananne,P!nk,835
51664,Nananne,Paolo Nutini,440
51665,Nananne,Pete Yorn & Scarlett Johansson,441
51666,Nananne,Sara Bareilles,1193
51667,Nananne,Shakira,501
51668,Nananne,Shayne Ward,990
51669,Nananne,Taylor Swift,435
51670,Nananne,Transatlantic,1116
51671,Nancey,Blacklist,3986
51672,Nancey,CapaRezza,3802
51673,Nancey,Finn,551
51674,Nancey,Five O'Clock Heroes,427
51675,Nancey,Floor Or Paper,2098
51676,Nancey,James,864
51677,Nancey,Kirk Fletcher,3194
51678,Nancey,Kromvele,133
51679,Nancey,La Toya Jackson,2038
51680,Nancey,Magic Obeah Isbn 0471392626,1505
51681,Nancey,Paul van Dyk,242
51682,Nancey,Peruvian The Are Maintained By,3028
51683,Nancey,Remy Ma,773
51684,Nancey,Scouting for Girls,1344
51685,Nancey,Toulouse Built Its Leftist,3052
51686,Nancie,1000names,1941
51687,Nancie,47 Prefectures Then,1132
51688,Nancie,All,2586
51689,Nancie,Andre Williams,2153
51690,Nancie,AndrÃ©s Cepeda,285
51691,Nancie,Apulanta,2660
51692,Nancie,Are Turned Cities Index,1844
51693,Nancie,Backyard Babies,1446
51694,Nancie,Captain Beyond,1016
51695,Nancie,Congo,1001
51696,Nancie,Control Machete,2808
51697,Nancie,Dahmane El Harrachi,2670
51698,Nancie,Dax Riggs,962
51699,Nancie,DemontrÃ©,224
51700,Nancie,Either Hydrometeors To Abused,1252
51701,Nancie,Establish Metrics Vortex Which Is,761
51702,Nancie,Inspirative,1755
51703,Nancie,John Mellencamp,1754
51704,Nancie,Kaskade,2849
51705,Nancie,Keep of Kalessin,1029
51706,Nancie,Legowelt vs. Orgue Electronique,2750
51707,Nancie,Lions Lions,866
51708,Nancie,Louis La Roche,2747
51709,Nancie,Luke,736
51710,Nancie,Mariza,1164
51711,Nancie,Own Supporters Peronism,2402
51712,Nancie,Partibrejkers,1743
51713,Nancie,Periphery,1674
51714,Nancie,Rita Ribeiro,1863
51715,Nancie,Role The,789
51716,Nancie,Roll Deep,1176
51717,Nancie,Screeching Weasel,802
51718,Nancie,Shaam,2151
51719,Nancie,Shakin' Stevens,1555
51720,Nancie,Sharpay,367
51721,Nancie,Shout Out Louds,171
51722,Nancie,Specializations Of Autonomy Or,1898
51723,Nancie,The Swingers,393
51724,Nancie,The Vaccines,2773
51725,Nancie,Trina,1309
51726,Nancie,Verse,1552
51727,Nancie,lynch.,766
51728,Nanette,2ois,157
51729,Nanette,3OH!3,268
51730,Nanette,Abril,209
51731,Nanette,Adriana,1772
51732,Nanette,Alcoholic Faith Mission,26
51733,Nanette,Allister,217
51734,Nanette,American Hi-Fi,191
51735,Nanette,Atreyu,368
51736,Nanette,Avenged Sevenfold,293
51737,Nanette,Bears May The,440
51738,Nanette,Bellize,710
51739,Nanette,Bowling for Soup,183
51740,Nanette,Boys Like Girls,509
51741,Nanette,Cartel,133
51742,Nanette,Cash Cash,140
51743,Nanette,Chet Baker,39
51744,Nanette,FM Static,374
51745,Nanette,Farewell,2183
51746,Nanette,Hadouken!,207
51747,Nanette,Hockey,213
51748,Nanette,Ida Maria,198
51749,Nanette,Kaiser Chiefs,287
51750,Nanette,Katy Perry,284
51751,Nanette,Neverstore,186
51752,Nanette,Nicolas,1166
51753,Nanette,OK Go,219
51754,Nanette,Papa Roach,244
51755,Nanette,Plain White T's,436
51756,Nanette,Plus 44,186
51757,Nanette,R.Sigma,178
51758,Nanette,Ramirez,388
51759,Nanette,Rooney,321
51760,Nanette,Sabonetes,410
51761,Nanette,School Boy Humor,156
51762,Nanette,ShinzÅ Abe,1866
51763,Nanette,Simple Plan,349
51764,Nanette,Son of Dork,240
51765,Nanette,Sum 41,236
51766,Nanette,The All American Rejects,187
51767,Nanette,The Fratellis,226
51768,Nanette,The Friday Night Boys,556
51769,Nanette,The Kooks,1261
51770,Nanette,The Movielife,115
51771,Nanette,The Versatiles,498
51772,Nanette,To Tell,265
51773,Nanette,TÃ³paz,670
51774,Nanette,Vivendo do Ãcio,259
51775,Nanette,Volantes,226
51776,Nanette,We The Kings,280
51777,Nanette,nevershoutnever!,155
51778,Nani,Aerosmith,801
51779,Nani,Alice in Chains,306
51780,Nani,Audioslave,272
51781,Nani,Baaba Maal & Mansour Seck,1575
51782,Nani,Black Sabbath,2334
51783,Nani,Bruce Dickinson,159
51784,Nani,Cavalera Conspiracy,141
51785,Nani,Deep Purple,548
51786,Nani,Dio,91
51787,Nani,Dream Evil,158
51788,Nani,Eddie Vedder,102
51789,Nani,Faith No More,262
51790,Nani,Firewind,108
51791,Nani,Guns N' Roses,1225
51792,Nani,Heaven & Hell,179
51793,Nani,Iron Maiden,464
51794,Nani,Judas Priest,170
51795,Nani,KoÐ¯n,791
51796,Nani,Led Zeppelin,147
51797,Nani,Loaded,99
51798,Nani,M Blanket,2388
51799,Nani,MotÃ¶rhead,524
51800,Nani,Nirvana,789
51801,Nani,Ozzy Osbourne,3712
51802,Nani,Planet Hemp,103
51803,Nani,Queens of the Stone Age,207
51804,Nani,Rammstein,419
51805,Nani,Red Hot Chili Peppers,259
51806,Nani,Scorpions,88
51807,Nani,Serj Tankian,148
51808,Nani,Skid Row,126
51809,Nani,Slash,121
51810,Nani,Slash's Snakepit,168
51811,Nani,System of a Down,561
51812,Nani,The Beatles,188
51813,Nani,The Flying Luttenbachers,2020
51814,Nani,The Rolling Stones,102
51815,Nani,Tony Iommi,107
51816,Nani,Trivium,100
51817,Nani,Velvet Revolver,268
51818,Nanice,Andrew Bird,726
51819,Nanice,Angus & Julia Stone,251
51820,Nanice,Arcade Fire,286
51821,Nanice,Asche & Spencer,186
51822,Nanice,Band of Horses,216
51823,Nanice,Beirut,393
51824,Nanice,Ben Lee,146
51825,Nanice,Bon Iver,227
51826,Nanice,Damien Rice,235
51827,Nanice,Fleet Foxes,395
51828,Nanice,Florence + the Machine,133
51829,Nanice,Horse Feathers,208
51830,Nanice,Iron & Wine,196
51831,Nanice,Jim Dooley,269
51832,Nanice,Kronos Quartet,493
51833,Nanice,Lights On,194
51834,Nanice,Matt & Kim,523
51835,Nanice,Page France,152
51836,Nanice,Radical Face,512
51837,Nanice,Rogue Wave,426
51838,Nanice,Say Hi,223
51839,Nanice,Shearwater,241
51840,Nanice,Spoon,261
51841,Nanice,Sufjan Stevens,286
51842,Nanice,SÃ©bastien Tellier,122
51843,Nanice,Ted Leo and The Pharmacists,121
51844,Nanice,The Beatles,169
51845,Nanice,The Black Keys,110
51846,Nanice,The Brian Jonestown Massacre,344
51847,Nanice,The Cloud Room,120
51848,Nanice,The Dandy Warhols,127
51849,Nanice,The Decemberists,284
51850,Nanice,The Killers,121
51851,Nanice,The National,407
51852,Nanice,The New Pornographers,773
51853,Nanice,The Rosebuds,318
51854,Nanice,The Sarcastic Dharma Society,117
51855,Nanice,The Shins,225
51856,Nanice,The White Stripes,136
51857,Nanine,07 Guatemalan Moderates The Surrounding,204
51858,Nanine,Aeon,231
51859,Nanine,Apparatjik,189
51860,Nanine,Aqualung,115
51861,Nanine,Atlas Sound,98
51862,Nanine,Be Your Own Pet,144
51863,Nanine,Bloc Party,104
51864,Nanine,Club RÐÐ,784
51865,Nanine,Colour of Fire,302
51866,Nanine,Crystal Castles,463
51867,Nanine,DemontrÃ©,81
51868,Nanine,Elle Milano,988
51869,Nanine,Godhead,1043
51870,Nanine,Gossip,192
51871,Nanine,Grammatics,220
51872,Nanine,Hatcham Social,236
51873,Nanine,Hockey,144
51874,Nanine,Hot Chip,128
51875,Nanine,IAMX,514
51876,Nanine,K.A.S.T.A.,495
51877,Nanine,Kasabian,351
51878,Nanine,Klaxons,121
51879,Nanine,Late of the Pier,134
51880,Nanine,MGMT,138
51881,Nanine,Placebo,224
51882,Nanine,Primordial,711
51883,Nanine,Radiohead,300
51884,Nanine,Red Hot Chili Peppers,76
51885,Nanine,Riistetyt,991
51886,Nanine,School of Emotional Engineering,118
51887,Nanine,Semi Precious Weapons,88
51888,Nanine,The Beatles,148
51889,Nanine,The Draytones,151
51890,Nanine,The Horrors,117
51891,Nanine,The Mars Volta,121
51892,Nanine,The Raconteurs,293
51893,Nanine,The Versatiles,1011
51894,Nanine,The White Stripes,426
51895,Nanine,Them Several Of Teaching And,746
51896,Nanine,These New Puritans,143
51897,Nanine,Walter Meego,211
51898,Nanine,We Are Scientists,114
51899,Nanine,Wealth,258
51900,Nanine,Wolfmother,108
51901,Nanine,Yann Tiersen,87
51902,Nanine,Yeah Yeah Yeahs,219
51903,Nanine,Yoav,94
51904,Nanine,You Say Party! We Say Die!,162
51905,Nanni,Across the Universe,145
51906,Nanni,Anneli Drecker,41
51907,Nanni,Ashley Tisdale,429
51908,Nanni,Backstreet Boys,181
51909,Nanni,BeyoncÃ©,1176
51910,Nanni,Bon Jovi,114
51911,Nanni,Britney Spears,1487
51912,Nanni,Cairokee,4697
51913,Nanni,Christina Aguilera,735
51914,Nanni,CÃ©line Dion,6099
51915,Nanni,Delta Goodrem,423
51916,Nanni,Diante do Trono,164
51917,Nanni,Emma Bunton,1046
51918,Nanni,Hannah Montana,215
51919,Nanni,High School Musical,133
51920,Nanni,Hilary Duff,238
51921,Nanni,James Morrison,471
51922,Nanni,Jonas Brothers,223
51923,Nanni,Katy Perry,201
51924,Nanni,Ke$ha,102
51925,Nanni,Kylie Minogue,519
51926,Nanni,Lady Gaga,382
51927,Nanni,Laura Pausini,130
51928,Nanni,Leona Lewis,730
51929,Nanni,Madonna,776
51930,Nanni,Mamma Mia!: The Movie Soundtrack,192
51931,Nanni,Mariah Carey,1718
51932,Nanni,Mc Marcelly,4016
51933,Nanni,Melanie C,1402
51934,Nanni,Michael Jackson,1853
51935,Nanni,Miley Cyrus,247
51936,Nanni,QueensrÃ¿che,1816
51937,Nanni,Rihanna,187
51938,Nanni,Roxette,392
51939,Nanni,Sandy Leah,562
51940,Nanni,Sandy e Junior,509
51941,Nanni,Shakira,318
51942,Nanni,Shania Twain,103
51943,Nanni,Sugababes,188
51944,Nanni,Taylor Swift,81
51945,Nanni,The Contortionist,3289
51946,Nanni,The Pussycat Dolls,219
51947,Nanni,Vanessa Hudgens,400
51948,Nanni,Victoria Beckham,568
51949,Nanni,Westlife,1141
51950,Nanni,Whitney Houston,792
51951,Nanni,ÅÄki Åan,4237
51952,Nanni,ÐÐ¸-2,4536
51953,Naoma,Arditi,1424
51954,Naoma,Bix Beiderbecke,2788
51955,Naoma,Blood Command,821
51956,Naoma,Bob Welch,3195
51957,Naoma,Bobina,3418
51958,Naoma,Castanets,1530
51959,Naoma,Chiclete Com Banana,2636
51960,Naoma,Grand Funk Railroad,597
51961,Naoma,Grupo Niche,1461
51962,Naoma,Johnie 3,2353
51963,Naoma,Last & Galle,572
51964,Naoma,Massive Protests,3227
51965,Naoma,Moneen,3838
51966,Naoma,Myllena,3250
51967,Naoma,Of Landlines Brazil Napoleon Also,145
51968,Naoma,Passenger of Shit,1828
51969,Naoma,Popular Prolog Be Currently,1965
51970,Naoma,Razed in Black,3120
51971,Naoma,Shout Out Louds,195
51972,Naoma,Skunk D.F.,1541
51973,Naoma,The New Raemon,1908
51974,Naoma,The Young Veins,2824
51975,Naoma,Ð¡Ð¼ÑÑÐ»Ð¾Ð²ÑÐµ ÐÐ°Ð»Ð»ÑÑÐ¸Ð½Ð°ÑÐ¸Ð¸,2097
51976,Naomi,3 dueÃ±os,112
51977,Naomi,Arctic Monkeys,180
51978,Naomi,Bob Dylan,75
51979,Naomi,Bon Iver,174
51980,Naomi,CÃ¡ssia Eller,139
51981,Naomi,CÃ©rebro EletrÃ´nico,163
51982,Naomi,Eisley,158
51983,Naomi,Fernanda Takai,162
51984,Naomi,Gossip,310
51985,Naomi,Holly Golightly,156
51986,Naomi,Howling Bells,226
51987,Naomi,Husky Rescue,138
51988,Naomi,Interpol,145
51989,Naomi,Jeff Buckley,114
51990,Naomi,Johnny Clarke,538
51991,Naomi,Joy Division,155
51992,Naomi,Kings of Leon,192
51993,Naomi,LegiÃ£o Urbana,105
51994,Naomi,Little Joy,123
51995,Naomi,Lucy and The Popsonics,113
51996,Naomi,Ludov,737
51997,Naomi,MGMT,124
51998,Naomi,Manu Chao,133
51999,Naomi,Matanza,111
52000,Naomi,Moptop,70
52001,Naomi,Muse,185
52002,Naomi,Padre FÃ¡bio de Melo,441
52003,Naomi,Peter Bjorn and John,176
52004,Naomi,Placebo,115
52005,Naomi,Portishead,514
52006,Naomi,Radiohead,388
52007,Naomi,Ramones,217
52008,Naomi,Sonic Youth,78
52009,Naomi,Sydney,259
52010,Naomi,The Beatles,654
52011,Naomi,The Chemical Brothers,107
52012,Naomi,The Doors,292
52013,Naomi,The Kills,120
52014,Naomi,The Magic Numbers,137
52015,Naomi,The Stooges,229
52016,Naomi,Vanguart,205
52017,Naomi,Wonkavision,281
52018,Naomi,Yeah Yeah Yeahs,558
52019,Nari,4minute,898
52020,Nari,A,25957
52021,Nari,BeyoncÃ©,200
52022,Nari,Carrie Underwood,84
52023,Nari,Charice,213
52024,Nari,Cheryl Cole,1095
52025,Nari,Cup From Hosted A,1609
52026,Nari,DJ Koze,13744
52027,Nari,Del tha Funkee Homosapien,4813
52028,Nari,Demi Lovato,1256
52029,Nari,Dev,81
52030,Nari,Emily Osment,84
52031,Nari,EsmÃ©e Denters,104
52032,Nari,Hannah Montana,240
